,Title_x,Artist_x,id,artist_genres_x,Year_x,is_top100_x,acousticness_x,danceability_x,duration_ms_x,energy_x,instrumentalness_x,key_x,liveness_x,loudness_x,mode_x,speechiness_x,tempo_x,time_signature_x,valence_x,Title_y,Artist_y,artist_genres_y,Year_y,is_top100_y,acousticness_y,danceability_y,duration_ms_y,energy_y,instrumentalness_y,key_y,liveness_y,loudness_y,mode_y,speechiness_y,tempo_y,time_signature_y,valence_y
504,,,5CtI0qwDJkDQGwXD1H1cLb,,,,,,,,,,,,,,,,,Despacito - Remix,Luis Fonsi,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",2017,1.0,0.229,0.694,228827.0,0.815,0.0,2.0,0.0924,-4.328,1.0,0.12,88.931,4.0,0.813
505,,,7ujx3NYtwO2LkmKGz59mXp,,,,,,,,,,,,,,,,,HUMBLE.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",2017,1.0,0.000243,0.906,177000.0,0.625,3.23e-05,1.0,0.0975,-6.779,0.0,0.0903,150.018,4.0,0.423
506,,,1dNIEtp7AY3oDAKCGg2XkH,,,,,,,,,,,,,,,,,Something Just Like This,The Chainsmokers,"['electropop', 'pop', 'tropical house']",2017,1.0,0.0306,0.607,247627.0,0.649,2.46e-05,11.0,0.174,-6.695,0.0,0.0362,102.996,4.0,0.505
507,,,1FvU97lrWOG2NRxErh6OZz,,,,,,,,,,,,,,,,,Bad and Boujee (feat. Lil Uzi Vert),Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2017,1.0,0.0633,0.897,334467.0,0.661,0.0,8.0,0.116,-6.2,0.0,0.27,127.081,4.0,0.193
508,,,1W0z9ZFfzkpvAQ23Sd7Cti,,,,,,,,,,,,,,,,,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country pop']",2017,1.0,0.484,0.731,165387.0,0.466,1.42e-06,5.0,0.105,-7.219,1.0,0.0327,98.959,4.0,0.653
509,,,0CcQNd8CINkwQfe1RDtGV6,,,,,,,,,,,,,,,,,Believer,Imagine Dragons,"['modern rock', 'rock']",2017,1.0,0.0524,0.779,204347.0,0.787,0.0,10.0,0.14,-4.305,0.0,0.108,124.982,4.0,0.708
510,,,6syOdAs4IK8kPWR7gDyjRw,,,,,,,,,,,,,,,,,Congratulations,Post Malone,"['dfw rap', 'melodic rap', 'rap']",2017,1.0,0.199,0.629,220293.0,0.817,0.0,6.0,0.317,-4.261,1.0,0.0357,123.087,4.0,0.466
511,,,5uCax9HTNlzGybIStD3vDh,,,,,,,,,,,,,,,,,Say You Won't Let Go,James Arthur,"['pop', 'post-teen pop', 'talent show', 'uk pop']",2017,1.0,0.695,0.358,211467.0,0.557,0.0,10.0,0.0902,-7.398,1.0,0.059,85.043,4.0,0.494
512,,,2eMwDehkIC1j68U6FA3Eiq,,,,,,,,,,,,,,,,,XO TOUR Llif3,Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap']",2017,1.0,0.00264,0.732,182707.0,0.75,0.0,11.0,0.109,-6.366,0.0,0.231,155.096,4.0,0.401
513,,,0dA2Mk56wEzDgegdC6R17g,,,,,,,,,,,,,,,,,Stay (with Alessia Cara),Zedd,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",2017,1.0,0.232,0.679,210091.0,0.634,0.0,5.0,0.115,-5.024,0.0,0.0654,102.013,4.0,0.498
514,,,1OAh8uOEOvTDqkKFsKksCi,,,,,,,,,,,,,,,,,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2017,1.0,0.0329,0.671,204173.0,0.672,0.0,0.0,0.118,-3.094,0.0,0.0688,97.98,4.0,0.632
515,,,21xJVN5wEbJogczYxfZhqR,,,,,,,,,,,,,,,,,Black Beatles,Rae Sremmurd,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.158,0.794,291893.0,0.647,0.0,0.0,0.139,-6.232,1.0,0.0628,145.945,4.0,0.345
516,,,1WIfWj5skn5UUZTs4cEFBe,,,,,,,,,,,,,,,,,Location,Khalid,"['alternative r&b', 'pop']",2017,1.0,0.283,0.799,217566.0,0.436,0.000105,1.0,0.0968,-9.975,0.0,0.379,80.028,4.0,0.311
517,,,4iLqG9SeJSnt0cSPICSjxv,,,,,,,,,,,,,,,,,Attention,Charlie Puth,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",2017,1.0,0.0969,0.774,211475.0,0.626,3.12e-05,3.0,0.0848,-4.432,0.0,0.0432,100.041,4.0,0.777
518,,,79cuOz3SPQTuFrp8WgftAu,,,,,,,,,,,,,,,,,There's Nothing Holdin' Me Back,Shawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2017,1.0,0.381,0.857,199440.0,0.8,0.0,2.0,0.0913,-4.035,1.0,0.0583,121.996,4.0,0.966
519,,,2771LMNxwf62FTAdpJMQfM,,,,,,,,,,,,,,,,,Bodak Yellow,Cardi B,"['pop', 'pop rap', 'rap']",2017,1.0,0.0672,0.929,223962.0,0.723,0.0,11.0,0.346,-5.792,0.0,0.109,125.022,4.0,0.458
520,,,2Uvy6SkNqxvnH1W68dymxG,,,,,,,,,,,,,,,,,Redbone,Childish Gambino,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",2017,1.0,0.192,0.745,326933.0,0.359,0.00628,1.0,0.138,-10.429,1.0,0.112,160.123,4.0,0.55
521,,,3NdDpSvN911VPGivFlV5d0,,,,,,,,,,,,,,,,,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",2017,1.0,0.0631,0.735,245200.0,0.451,1.3e-05,0.0,0.325,-8.374,1.0,0.0585,117.973,4.0,0.0862
522,,,1sXUWdKx03aP9Gmzft58rt,,,,,,,,,,,,,,,,,Issues,Julia Michaels,"['dance pop', 'electropop', 'pop', 'post-teen pop']",2017,1.0,0.368,0.683,176347.0,0.427,0.0,8.0,0.0604,-6.827,1.0,0.0777,113.634,4.0,0.426
523,,,5aFQU3VPCQ3YGfKBA4tLfj,,,,,,,,,,,,,,,,,1-800-273-8255,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",2017,1.0,0.568,0.627,250173.0,0.572,1.52e-06,5.0,0.198,-7.738,0.0,0.0373,100.041,4.0,0.361
524,,,167NczpNbRF7oWakJaY3Hh,,,,,,,,,,,,,,,,,Slow Hands,Niall Horan,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.0142,0.728,188174.0,0.426,0.0,0.0,0.0546,-6.69,1.0,0.0509,85.908,4.0,0.844
525,,,26QRPeQOgmIGLCQKgoUJkG,,,,,,,,,,,,,,,,,Love On The Brain,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2017,1.0,0.0717,0.509,224000.0,0.637,1.08e-05,4.0,0.0789,-4.83,0.0,0.0471,172.006,3.0,0.378
526,,,4RepvCWqsP6zBuzvwYibAS,,,,,,,,,,,,,,,,,I Feel It Coming,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",2017,1.0,0.429,0.769,269187.0,0.813,0.0,0.0,0.0952,-5.9,0.0,0.143,92.985,4.0,0.567
527,,,0PyWKgNmGiYTFe6MXN5U4K,,,,,,,,,,,,,,,,,Bounce Back,Big Sean,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.11,0.684,222360.0,0.549,0.0,9.0,0.125,-5.695,1.0,0.248,81.441,4.0,0.277
528,,,6EpRaXYhGOB3fj4V2uDkMJ,,,,,,,,,,,,,,,,,Strip That Down,Liam Payne,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",2017,1.0,0.246,0.869,204502.0,0.485,0.0,6.0,0.0765,-5.595,1.0,0.0545,106.028,4.0,0.527
529,,,5o2r7507gCOYdRMeR3noqZ,,,,,,,,,,,,,,,,,Fake Love,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2017,1.0,0.105,0.928,210937.0,0.481,0.0,9.0,0.176,-9.35,0.0,0.287,134.007,4.0,0.613
530,,,2QbFClFyhMMtiurUjuQlAe,,,,,,,,,,,,,,,,,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,"['pop', 'pop rock']",2017,1.0,0.341,0.775,214265.0,0.617,0.0,7.0,0.0985,-6.166,1.0,0.0701,100.048,4.0,0.485
531,,,6uFsE1JgZ20EXyU0JQZbUR,,,,,,,,,,,,,,,,,Look What You Made Me Do,Taylor Swift,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.213,0.773,211859.0,0.68,1.57e-05,9.0,0.122,-6.378,0.0,0.141,128.062,4.0,0.497
532,,,66qlqxhEMpSHOzjRK4il0b,,,,,,,,,,,,,,,,,Castle on the Hill,Ed Sheeran,"['pop', 'uk pop']",2017,1.0,0.0232,0.461,261154.0,0.834,1.14e-05,2.0,0.14,-4.868,1.0,0.0989,135.007,4.0,0.471
533,,,6TXglvsCOo7dQrEgRiIdO0,,,,,,,,,,,,,,,,,Bad Things (with Camila Cabello),Machine Gun Kelly,"['pop rap', 'rap']",2017,1.0,0.206,0.678,239293.0,0.696,0.0,2.0,0.164,-4.79,1.0,0.133,137.822,4.0,0.254
534,,,15vzANxN8G9wWfwAJLLMCg,,,,,,,,,,,,,,,,,Paris,The Chainsmokers,"['electropop', 'pop', 'tropical house']",2017,1.0,0.0243,0.646,221520.0,0.644,0.0,2.0,0.0888,-6.763,1.0,0.031,99.999,4.0,0.251
535,,,7FESgYLcOufHqKlwrvJN60,,,,,,,,,,,,,,,,,Feel It Still,Portugal. The Man,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",2017,1.0,0.0406,0.78,163251.0,0.798,6.31e-05,1.0,0.0733,-5.151,0.0,0.0613,78.969,4.0,0.771
536,,,3m660poUr1chesgkkjQM7P,,,,,,,,,,,,,,,,,Sorry Not Sorry,Demi Lovato,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.0214,0.704,203760.0,0.633,0.0,11.0,0.29,-6.923,0.0,0.241,144.021,4.0,0.863
537,,,7fwXWKdDNI5IutOMc5OKYw,,,,,,,,,,,,,,,,,Mi Gente (feat. Beyoncé),J Balvin,"['latin', 'reggaeton']",2017,1.0,0.0249,0.705,209733.0,0.714,0.0,11.0,0.253,-6.39,0.0,0.0792,104.996,4.0,0.434
538,,,0tKcYR2II1VCQWT79i5NrW,,,,,,,,,,,,,,,,,Thunder,Imagine Dragons,"['modern rock', 'rock']",2017,1.0,0.00683,0.6,187147.0,0.81,0.21,0.0,0.155,-4.749,1.0,0.0479,167.88,4.0,0.298
539,,,7KOlJ92bu51cltsD9KU5I7,,,,,,,,,,,,,,,,,T-Shirt,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2017,1.0,0.242,0.865,242407.0,0.687,0.0,10.0,0.158,-3.744,0.0,0.217,139.023,4.0,0.486
540,,,4knL4iPxPOZjQzTUlELGSY,,,,,,,,,,,,,,,,,Rake It Up,Yo Gotti,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.022,0.91,276333.0,0.444,0.0,1.0,0.137,-8.126,0.0,0.344,149.953,4.0,0.53
541,,,0Zxswuv5xzIhxDnsKJLq82,,,,,,,,,,,,,,,,,Mercy,Shawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2017,1.0,0.118,0.561,208733.0,0.674,0.0,4.0,0.111,-4.882,0.0,0.0818,148.127,4.0,0.383
542,,,2BoS7pU92MQtynhQ0cZOLT,,,,,,,,,,,,,,,,,Tunnel Vision,Kodak Black,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.0576,0.497,268187.0,0.489,9.91e-05,11.0,0.122,-7.724,0.0,0.294,171.853,4.0,0.231
543,,,7wGoVu4Dady5GV0Sv4UIsx,,,,,,,,,,,,,,,,,rockstar,Post Malone,"['dfw rap', 'melodic rap', 'rap']",2017,1.0,0.13,0.577,218320.0,0.522,9.03e-05,5.0,0.142,-6.594,0.0,0.0984,159.772,4.0,0.119
544,,,0Nhu3zSYbEz32IYiobV75e,,,,,,,,,,,,,,,,,Now Or Never,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",2017,1.0,0.1,0.663,214802.0,0.575,3.16e-06,6.0,0.133,-4.907,0.0,0.0458,110.04,4.0,0.458
545,,,7FB8l7UA1HKqnuSLjP9qDc,,,,,,,,,,,,,,,,,Caroline,Aminé,"['hip hop', 'pop', 'pop rap', 'portland hip hop', 'rap']",2017,1.0,0.174,0.952,209640.0,0.318,0.0,10.0,0.205,-10.357,1.0,0.467,120.077,4.0,0.665
546,,,0pSBuHjILhNEo55xK1zrRt,,,,,,,,,,,,,,,,,Rolex,Ayo & Teo,"['social media pop', 'trap']",2017,1.0,0.0837,0.804,238587.0,0.886,0.0,1.0,0.266,-2.512,1.0,0.04,144.946,4.0,0.789
547,,,1roxa5NuYKiHtB3PiFHEsx,,,,,,,,,,,,,,,,,DNA.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",2017,1.0,0.00449,0.636,185947.0,0.516,0.0,1.0,0.0948,-6.694,1.0,0.37,139.953,4.0,0.444
548,,,1lItf5ZXJc1by9SbPeljFd,,,,,,,,,,,,,,,,,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,[],2017,1.0,0.00381,0.807,144244.0,0.887,0.0,1.0,0.391,-3.892,1.0,0.275,160.517,4.0,0.78
549,,,4VSVT9njJD3BsXIdCNHOVQ,,,,,,,,,,,,,,,,,Swang,Rae Sremmurd,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.225,0.672,208120.0,0.326,2.87e-05,8.0,0.101,-9.36,1.0,0.0634,140.008,4.0,0.154
550,,,7hDc8b7IXETo14hHIHdnhd,,,,,,,,,,,,,,,,,Passionfruit,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2017,1.0,0.256,0.809,298941.0,0.463,0.085,11.0,0.109,-11.377,1.0,0.0396,111.98,4.0,0.364
551,,,7zjRBaNkVjk1vZ8JqxQIXO,,,,,,,,,,,,,,,,,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",2017,1.0,0.021,0.681,227360.0,0.523,0.0,9.0,0.178,-8.963,0.0,0.0542,110.812,4.0,0.473
552,,,0jdny0dhgjUwoIp5GkqEaA,,,,,,,,,,,,,,,,,Praying,Kesha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",2017,1.0,0.491,0.576,230267.0,0.39,0.0,10.0,0.111,-7.202,1.0,0.0297,73.433,4.0,0.319
553,,,21TdkDRXuAB3k90ujRU1et,,,,,,,,,,,,,,,,,Cold (feat. Future),Maroon 5,"['pop', 'pop rock']",2017,1.0,0.118,0.697,234308.0,0.716,0.0,9.0,0.0424,-6.288,0.0,0.113,99.905,4.0,0.506
554,,,4a87wpeqAcOv03pYihEzku,,,,,,,,,,,,,,,,,Broccoli (feat. Lil Yachty),DRAM,"['pop rap', 'rap', 'trap']",2017,1.0,0.236,0.886,225205.0,0.525,0.0,8.0,0.057,-7.39,1.0,0.131,145.99,4.0,0.708
555,,,6gpcs5eMhJwax4mIfKDYQk,,,,,,,,,,,,,,,,,Slide (feat. Frank Ocean & Migos),Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",2017,1.0,0.498,0.736,230813.0,0.795,1.21e-06,1.0,0.254,-3.299,0.0,0.0545,104.066,4.0,0.511
556,,,7zVCrzzEJU7u24sbJPXA5W,,,,,,,,,,,,,,,,,What Ifs (feat. Lauren Alaina),Kane Brown,"['contemporary country', 'country road']",2017,1.0,0.00898,0.612,188253.0,0.799,0.0,10.0,0.172,-4.603,1.0,0.0275,125.976,4.0,0.687
557,,,6520aj0B4FSKGVuKNsOCOi,,,,,,,,,,,,,,,,,Chained To The Rhythm,Katy Perry,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.0733,0.448,237734.0,0.801,0.0,0.0,0.146,-5.363,1.0,0.165,189.798,4.0,0.462
558,,,5bcTCxgc7xVfSaMV3RuVke,,,,,,,,,,,,,,,,,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",2017,1.0,0.0642,0.893,223413.0,0.745,0.0,11.0,0.0943,-3.105,0.0,0.0571,101.018,4.0,0.872
559,,,6xHI9KjUjYT0FPtGO8Mxa1,,,,,,,,,,,,,,,,,Hurricane,Luke Combs,['contemporary country'],2017,1.0,0.0153,0.464,222533.0,0.813,0.0,10.0,0.254,-6.185,1.0,0.0416,75.975,4.0,0.516
560,,,4gUQE7JiIwnQKde4RtKytB,,,,,,,,,,,,,,,,,Magnolia,Playboi Carti,"['atl hip hop', 'hip hop', 'rap', 'trap']",2017,1.0,0.0115,0.795,181812.0,0.584,0.0,11.0,0.52,-7.322,0.0,0.29,163.005,4.0,0.452
561,,,0q75NwOoFiARAVp4EXU4Bs,,,,,,,,,,,,,,,,,Love Galore (feat. Travis Scott),SZA,"['pop', 'pop rap', 'rap']",2017,1.0,0.111,0.795,275080.0,0.594,0.0,0.0,0.162,-6.2,1.0,0.0747,135.002,4.0,0.409
562,,,6Q2FftbUG530lCtBI74bMH,,,,,,,,,,,,,,,,,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,"['melodic rap', 'pop rap', 'rap', 'trap']",2017,1.0,0.501,0.839,209269.0,0.81,0.0,5.0,0.117,-5.274,0.0,0.0568,129.014,4.0,0.814
563,,,5tFep7dXGd7vEJ668wTPux,,,,,,,,,,,,,,,,,Both (feat. Drake),Gucci Mane,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.119,0.85,190312.0,0.405,0.000118,7.0,0.0707,-7.509,0.0,0.225,139.976,4.0,0.344
564,,,31MkGwj0SWgZaTvEt5Hgxv,,,,,,,,,,,,,,,,,What About Us,P!nk,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.0254,0.386,271520.0,0.594,3.03e-06,1.0,0.0873,-6.186,1.0,0.0565,113.843,4.0,0.187
565,,,6p8NuHm8uCGnn2Dtbtf7zE,,,,,,,,,,,,,,,,,Slippery (feat. Gucci Mane),Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2017,1.0,0.307,0.92,304041.0,0.674,0.0,1.0,0.104,-5.662,0.0,0.264,141.967,4.0,0.741
566,,,7xfzwPasShmaPL7gB7va3J,,,,,,,,,,,,,,,,,Water Under The Bridge,Adele,"['british soul', 'pop', 'uk pop']",2017,1.0,0.0142,0.59,240439.0,0.833,5.35e-06,5.0,0.105,-6.503,0.0,0.0615,94.963,4.0,0.537
567,,,2dqLk7ezV15LEJEwUmEbXB,,,,,,,,,,,,,,,,,Down,Marian Hill,['electropop'],2017,1.0,0.684,0.593,197773.0,0.362,0.00294,0.0,0.125,-14.701,0.0,0.273,169.998,4.0,0.0522
568,,,1louJpMmzEicAn7lzDalPW,,,,,,,,,,,,,,,,,No Promises (feat. Demi Lovato),Cheat Codes,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']",2017,1.0,0.0575,0.741,223504.0,0.667,0.0,10.0,0.106,-5.445,1.0,0.134,112.956,4.0,0.595
569,,,3AFfyUXTfj12PgrOkZiiJo,,,,,,,,,,,,,,,,,Treat You Better,Shawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2017,1.0,0.13,0.748,187973.0,0.819,0.0,10.0,0.111,-4.032,0.0,0.198,110.645,3.0,0.792
570,,,1XRgIKC5TPwo7nWGyKqgG0,,,,,,,,,,,,,,,,,I Get the Bag (feat. Migos),Gucci Mane,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.0232,0.89,233087.0,0.633,0.000343,11.0,0.0993,-5.475,1.0,0.168,139.948,4.0,0.425
571,,,1XRgIKC5TPwo7nWGyKqgG0,,,,,,,,,,,,,,,,,I Get the Bag (feat. Migos),Gucci Mane,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2018,1.0,0.0232,0.89,233087.0,0.633,0.000343,11.0,0.0993,-5.475,1.0,0.168,139.948,4.0,0.425
572,,,2YMhrXQYKkm4kXLcXKKd5z,,,,,,,,,,,,,,,,,Small Town Boy,Dustin Lynch,"['contemporary country', 'country', 'country road', 'modern country rock']",2017,1.0,0.0251,0.554,205733.0,0.743,0.0,9.0,0.359,-6.016,1.0,0.0287,72.997,4.0,0.673
573,,,2KtGuSoEszAKKjF7Yovhcg,,,,,,,,,,,,,,,,,"Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) - Remix",YFN Lucci,"['atl hip hop', 'atl trap', 'melodic rap', 'rap', 'southern hip hop', 'trap']",2017,1.0,0.13,0.746,236923.0,0.653,0.0,7.0,0.17,-4.691,1.0,0.0574,155.947,4.0,0.607
574,,,0ofbQMrRDsUaVKq2mGLEAb,,,,,,,,,,,,,,,,,Havana,Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.186,0.768,216897.0,0.517,3.8e-05,7.0,0.104,-4.323,0.0,0.0312,104.992,4.0,0.418
575,,,3hBBKuWJfxlIlnd9QFoC8k,,,,,,,,,,,,,,,,,What Lovers Do (feat. SZA),Maroon 5,"['pop', 'pop rock']",2017,1.0,0.0786,0.795,199849.0,0.615,2.98e-06,5.0,0.0855,-5.211,0.0,0.0671,110.009,4.0,0.393
576,,,22Y3qQ0mtEPhmCosbdBaZ3,,,,,,,,,,,,,,,,,do re mi (feat. Gucci Mane),blackbear,"['pop', 'pop rap']",2017,1.0,0.0058,0.739,233705.0,0.663,0.0,8.0,0.212,-6.331,1.0,0.0601,112.025,3.0,0.196
577,,,4Iw8bM0BCRmrN778ZODnJa,,,,,,,,,,,,,,,,,The Fighter,Keith Urban,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",2017,1.0,0.0224,0.681,184040.0,0.856,0.0,11.0,0.188,-5.166,0.0,0.0517,132.011,4.0,0.755
578,,,0s3nnoMeVWz3989MkNQiRf,,,,,,,,,,,,,,,,,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap']",2018,1.0,0.349,0.511,239836.0,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,0.218
579,,,0At2qAoaVjIwWNAqrscXli,,,,,,,,,,,,,,,,,Boo'd Up,Ella Mai,"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",2018,1.0,0.0862,0.561,256064.0,0.779,0.0,10.0,0.078,-5.107,0.0,0.0531,81.965,4.0,0.235
580,,,6tF92PMv01Ug9Dh8Rmy6nH,,,,,,,,,,,,,,,,,New Rules,Dua Lipa,"['dance pop', 'pop', 'uk pop']",2018,1.0,0.00261,0.762,209320.0,0.7,1.56e-05,9.0,0.153,-6.021,0.0,0.0694,116.073,4.0,0.608
581,,,4eWQlBRaTjPPUlzacqEeoQ,,,,,,,,,,,,,,,,,Never Be the Same,Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",2018,1.0,0.181,0.637,226973.0,0.713,0.000637,0.0,0.137,-4.333,1.0,0.0747,129.923,4.0,0.243
582,,,45Egmo7icyopuzJN0oMEdk,,,,,,,,,,,,,,,,,Love Lies (with Normani),Khalid,"['alternative r&b', 'pop']",2018,1.0,0.0956,0.708,201707.0,0.648,0.0,6.0,0.134,-5.626,1.0,0.0449,143.955,4.0,0.338
583,,,7uzmGiiJyRfuViKKK3lVmR,,,,,,,,,,,,,,,,,Mine,Bazzi,"['pop', 'post-teen pop']",2018,1.0,0.0161,0.71,131064.0,0.789,2.77e-06,4.0,0.451,-3.874,1.0,0.0722,142.929,4.0,0.717
584,,,7y9iMe8SOB6z3NoHE2OfXl,,,,,,,,,,,,,,,,,Bad At Love,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",2018,1.0,0.0604,0.675,181279.0,0.751,0.0,0.0,0.0893,-3.539,1.0,0.0296,118.384,4.0,0.612
585,,,2Xqd0wUttjueBfdcltADOv,,,,,,,,,,,,,,,,,No Limit,G-Eazy,"['hip hop', 'indie pop rap', 'pop rap', 'rap']",2018,1.0,0.0117,0.838,245387.0,0.771,0.0,1.0,0.0853,-3.791,1.0,0.244,175.957,4.0,0.405
586,,,4QIyEq7TcTdAcxjI2AFlAK,,,,,,,,,,,,,,,,,FEFE,6ix9ine,"['emo rap', 'rap', 'trap']",2018,1.0,0.088,0.931,179405.0,0.387,0.0,1.0,0.136,-9.127,1.0,0.412,125.978,4.0,0.376
587,,,7Il2yWQmsqKgSkLQvHTPUI,,,,,,,,,,,,,,,,,Tequila,Dan + Shay,"['contemporary country', 'pop']",2018,1.0,0.0292,0.474,195987.0,0.594,0.0,11.0,0.133,-5.756,1.0,0.0289,86.131,4.0,0.503
588,,,4wFjTWCunQFKtukqrNijEt,,,,,,,,,,,,,,,,,MotorSport,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2018,1.0,0.0305,0.904,303077.0,0.518,0.0,2.0,0.325,-5.32,1.0,0.183,137.996,4.0,0.188
589,,,1wjzFQodRWrPcQ0AnYnvQ9,,,,,,,,,,,,,,,,,I Like Me Better,Lauv,"['pop', 'post-teen pop']",2018,1.0,0.535,0.752,197437.0,0.505,2.55e-06,9.0,0.104,-7.621,1.0,0.253,91.97,4.0,0.419
590,,,55S2PQgSMYAhgoTCcGCDfw,,,,,,,,,,,,,,,,,Youngblood,5 Seconds of Summer,"['boy band', 'dance pop', 'pop', 'post-teen pop']",2018,1.0,0.0169,0.596,203418.0,0.854,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,4.0,0.152
591,,,77UjLW8j5UAGAGVGhR5oUK,,,,,,,,,,,,,,,,,Pray For Me (with Kendrick Lamar),The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",2018,1.0,0.0762,0.735,211440.0,0.677,2.17e-05,2.0,0.111,-4.979,1.0,0.093,100.584,4.0,0.188
592,,,514rhnksEwHUh6LxXsQ4Y9,,,,,,,,,,,,,,,,,Back To You,Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",2018,1.0,0.0984,0.6,210240.0,0.683,1.26e-06,6.0,0.11,-6.271,1.0,0.0493,102.036,4.0,0.494
593,,,5k38wzpLb15YgncyWdTZE4,,,,,,,,,,,,,,,,,Him & I (with Halsey),G-Eazy,"['hip hop', 'indie pop rap', 'pop rap', 'rap']",2018,1.0,0.0534,0.589,268867.0,0.731,0.0,2.0,0.308,-6.343,1.0,0.0868,87.908,4.0,0.191
